id,project_is_approved
p233245,0.8451850840866828
p096795,0.8761472202000977
p236235,0.8380718121306624
p233680,0.7603009088534811
p171879,0.7819844937435905
p016071,0.8170253736623421
p099906,0.8903083058559125
p200236,0.8054520259246991
p129452,0.6942945093819174
p186652,0.8728009830387479
p257992,0.8884068336703125
p055177,0.733140346751234
p069502,0.31926483548885237
p099455,0.5674429642133176
p226195,0.876787124958751
p048432,0.880161471173069
p028074,0.8493919770503067
p188220,0.5183521351620333
p213507,0.7435722991919298
p006068,0.4969656842909636
p124112,0.7911676537546684
p190450,0.9160578585320049
p180156,0.7937611620105169
p025868,0.5533407588099706
p134875,0.8862503934374025
p169259,0.6468311246839931
p124445,0.9150710579674282
p090153,0.8529500377379406
p086796,0.7840944682922844
p101412,0.8455230841251397
p249795,0.9217309029477495
p185278,0.7685404581829011
p052706,0.8103664882519399
p118380,0.8299778332743644
p258109,0.8317110514813055
p033638,0.7547693314251953
p190269,0.7802871357793605
p166424,0.8635324591103464
p128851,0.7695040826344839
p059448,0.8226393005746822
p020036,0.43244182418841637
p241422,0.7066495110223363
p155492,0.7040414337800519
p062100,0.7136558940171367
p159786,0.7380173600599484
p144841,0.7748014855387286
p085470,0.7271411118340243
p130095,0.448635046863328
p047018,0.7850508397686662
p016587,0.706347764105578
p087209,0.5464424353652846
p188130,0.7486311949703512
p101731,0.4921248610141894
p232762,0.9425449175153529
p167483,0.7757877747991205
p076351,0.7010417755576586
p185000,0.9515250554631107
p101086,0.5689315861163697
p026220,0.9121967078678586
p028685,0.7286328804248354
p069530,0.8320589548103452
p056829,0.5092517329391905
p047088,0.6116041453697354
p134783,0.7616328580050493
p033569,0.8626745778747631
p066632,0.8025845225497061
p249875,0.8392868436825323
p246378,0.8523904573871479
p088359,0.6380261786664749
p068216,0.7438960075278203
p132793,0.894825598782518
p012075,0.871853190440322
p034160,0.9049676387012848
p164095,0.49612217609162534
p101374,0.6930540210027283
p179164,0.6962037898793498
p144206,0.7331228642856985
p117651,0.7303642097890748
p037059,0.8975683990301506
p156849,0.7452625050478783
p096892,0.8090115257854926
p161212,0.4259664201688587
p099186,0.7056775636798279
p124024,0.7438080008073453
p200265,0.74852228976785
p034357,0.8883877406779179
p177052,0.31925557125587717
p127983,0.43197046272991535
p257497,0.9633385325375873
p017783,0.74500049475521
p036670,0.8122794141335885
p187035,0.9134080835033952
p251797,0.667842027809624
p081183,0.8353714298799524
p211028,0.7979519552831777
p197996,0.9360642888080937
p175648,0.8334273441478076
p069955,0.8886867908050482
p126285,0.7570131595670733
p073482,0.4656133591871418
p021363,0.7403679641893218
p018483,0.8055878609255647
p120512,0.9464710473337721
p224623,0.8972926810812873
p046024,0.6662433754687445
p128133,0.696759005614222
p111612,0.7811318807282299
p216008,0.9540846016939032
p250197,0.44378069154093147
p038264,0.8470852646957967
p037304,0.812608223556746
p233182,0.7686348217730108
p187950,0.9485876745313815
p194163,0.7307666800301149
p123572,0.8321362007659263
p213676,0.36842946303317237
p242177,0.8689855960362887
p228376,0.8242561258724583
p098358,0.5969165444843466
p208182,0.8850879688240003
p192069,0.7798842206009151
p125208,0.7141229607509607
p068618,0.4655366438266306
p250399,0.7804317340201912
p096146,0.9130777903016507
p014072,0.6606041752549408
p170811,0.5138647632034716
p016865,0.4230949234601529
p000502,0.8762942395611043
p243659,0.7692931148017799
p123641,0.7982898117527181
p179222,0.7697656004446933
p119669,0.8385809365493861
p224232,0.9314367436965928
p113196,0.7167668859476621
p197404,0.7588452599542048
p040348,0.8754053006716118
p220547,0.7870426319373486
p152772,0.595970756391948
p227843,0.9734321828770949
p243822,0.9382381000726707
p042663,0.7932237353384646
p103616,0.7895595497171416
p119315,0.7668947979518239
p112683,0.7732280035776373
p134225,0.4135565174482514
p178686,0.49033940667059905
p104414,0.6624136639411877
p196430,0.6716825416196708
p121265,0.8637647389095021
p002111,0.860966143903211
p048656,0.8120227169346609
p100742,0.7242579130433319
p240945,0.7543734576056591
p196948,0.657850234798178
p161397,0.8531799862471643
p085333,0.46073537421945143
p051174,0.7130494544771491
p226030,0.7642229850800908
p200031,0.9313152797770214
p099283,0.4134003306169495
p012888,0.8158612210155645
p213138,0.621968424186375
p259594,0.7415672227124396
p169939,0.5474955338402712
p189829,0.7367269218560067
p180698,0.9302525654631231
p041111,0.7647245162211059
p108577,0.8573680106388406
p024499,0.7990529862269766
p009156,0.8054244285985968
p154797,0.6995575932165167
p019957,0.8267437325272391
p137043,0.8455544119357828
p183936,0.9423240071459037
p143641,0.5653045809920476
p201920,0.4506559758683729
p169193,0.7276771041139581
p215466,0.7934385047790438
p124527,0.6083404807459103
p241030,0.8091123597096226
p252968,0.6442895897016558
p090991,0.7390405432638639
p138331,0.9047091797837572
p199355,0.843360781668812
p084300,0.8920515836408474
p096238,0.72457460129585
p081530,0.7145309194478882
p178898,0.7355313850166486
p177763,0.7591223588096112
p175360,0.8966539579141468
p218759,0.8838378136994189
p225010,0.877624267216017
p015130,0.7534094308315501
p161752,0.49039677103506985
p152538,0.7909390830050855
p237080,0.9239708484267232
p199291,0.9406441152709297
p136751,0.8364202942978358
p108958,0.8718968237789125
p110542,0.6881012347437185
p043509,0.913586210449769
p251751,0.6483951026881616
p241189,0.795643213811273
p194788,0.8792235759513728
p175510,0.7429087635802769
p113659,0.7323556197947597
p038018,0.7220033421274072
p109620,0.9027776786383666
p198992,0.6871753560585363
p001237,0.7504327805229556
p156569,0.3860781447636076
p183302,0.6944721401022511
p068100,0.719244811246772
p013384,0.6375030554691796
p189300,0.31219986063031957
p185448,0.8329585923199874
p140668,0.754081021759747
p070387,0.6020177092037988
p033345,0.8440916603100121
p049875,0.9199056684537579
p112795,0.7840853850161466
p042765,0.8632046113005918
p183727,0.8750866327172596
p258333,0.9618693551298427
p164654,0.7927511091217088
p111121,0.8022588621211113
p007364,0.9204693821159238
p235281,0.44970021448549224
p184766,0.9379560070552357
p118290,0.6352666395927036
p134315,0.6789572271426494
p008931,0.6828006478257256
p193216,0.8320201822201181
p099504,0.7328243326395771
p185939,0.6969152097898781
p212541,0.9171600053903534
p057050,0.4891227822288432
p235964,0.7656535543484349
p019799,0.8026864567385517
p226343,0.7353712314858608
p247942,0.9055919430766501
p034876,0.9048125022685987
p127034,0.7950511031812926
p122910,0.8206966926820511
p112781,0.5035680737895819
p167054,0.9433896984080254
p091175,0.8147245337103868
p192661,0.9568658995737405
p254171,0.83726832111252
p056473,0.8626227683707419
p186773,0.835552293433909
p005448,0.5631555661439662
p127039,0.7251709036354552
p019902,0.9352290679162273
p109258,0.8710637404360311
p256814,0.284870645655399
p086119,0.9386417441048619
p085718,0.7478916822716246
p000341,0.6304723888240797
p153871,0.4832323098103691
p015527,0.9136367528469409
p180082,0.7780865449179849
p114608,0.9019152943160894
p255258,0.6315180490039879
p074885,0.38491251352208167
p158107,0.9233615873431821
p194785,0.5019335312396547
p053919,0.803766815547739
p118270,0.7076683919531307
p173735,0.8631385779893301
p166438,0.7950156165230335
p229032,0.7588155200441682
p126693,0.7520230909295069
p093408,0.5628726190391522
p078376,0.7188713646542686
p256718,0.7017518413781236
p257276,0.8741297950855713
p139883,0.8113814394376699
p112417,0.6471465939239155
p006285,0.8731479422344199
p158702,0.7427977227720417
p180517,0.722135562533485
p103302,0.8135213286634251
p085035,0.5902263555883456
p052579,0.862400064476698
p034767,0.7923616561487532
p164787,0.40149829925268676
p068805,0.9107561216695339
p099314,0.6389943697257197
p247448,0.47612318211545585
p010132,0.8752914997782288
p149889,0.8740878601633078
p244732,0.8943677485175288
p132573,0.7481624771545242
p022004,0.8322343545604449
p232062,0.48365056070948864
p227193,0.9541393981919483
p001484,0.8428759911415301
p212354,0.2001228212579741
p218435,0.8689391259068326
p070650,0.8363282112914472
p088920,0.6922024568858858
p121609,0.909782402276841
p050858,0.9717444829342821
p132912,0.7831152184471193
p150879,0.5454014856480889
p243365,0.857694931337843
p114677,0.6826143131407104
p228243,0.8718862251675181
p042290,0.9157124626605699
p104397,0.7329443490620944
p042280,0.608350421907644
p137702,0.7124505186617546
p084377,0.8196316324873887
p041654,0.7788551105975882
